DATASET_COLORSTRIP
SEPARATOR TAB
DATASET_LABEL	family-strip
COLOR	#ff0000
DATA
Fusarium_agapanthi	#4d5df1	Nectriaceae
Fusarium_albosuccineum	#4d5df1	Nectriaceae
Fusarium_austroafricanum	#4d5df1	Nectriaceae
Fusarium_avenaceum	#4d5df1	Nectriaceae
Fusarium_beomiforme	#4d5df1	Nectriaceae
Fusarium_culmorum	#4d5df1	Nectriaceae
Fusarium_flagelliforme	#4d5df1	Nectriaceae
Fusarium_fujikuroi	#4d5df1	Nectriaceae
Fusarium_gaditjirri	#4d5df1	Nectriaceae
Fusarium_globosum	#4d5df1	Nectriaceae
Fusarium_graminearum	#4d5df1	Nectriaceae
Fusarium_graminearum	#4d5df1	Nectriaceae
Fusarium_heterosporum	#4d5df1	Nectriaceae
Fusarium_kuroshium	#4d5df1	Nectriaceae
Fusarium_langsethiae	#4d5df1	Nectriaceae
Fusarium_longipes	#4d5df1	Nectriaceae
Fusarium_mundagurra	#4d5df1	Nectriaceae
Fusarium_napiforme	#4d5df1	Nectriaceae
Fusarium_nygamai	#4d5df1	Nectriaceae
Fusarium_odoratissimum	#4d5df1	Nectriaceae
Fusarium_oligoseptatum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_oxysporum	#4d5df1	Nectriaceae
Fusarium_phyllophilum	#4d5df1	Nectriaceae
Fusarium_poae	#4d5df1	Nectriaceae
Fusarium_pseudocircinatum	#4d5df1	Nectriaceae
Fusarium_redolens	#4d5df1	Nectriaceae
Fusarium_sarcochroum	#4d5df1	Nectriaceae
Fusarium_solani	#4d5df1	Nectriaceae
Fusarium_sp._AF-6	#4d5df1	Nectriaceae
Fusarium_sp._AF-8	#4d5df1	Nectriaceae
Fusarium_sp._NRRL_52700	#4d5df1	Nectriaceae
Fusarium_sp._NRRL_66182	#4d5df1	Nectriaceae
Fusarium_sporotrichioides	#4d5df1	Nectriaceae
Fusarium_subglutinans	#4d5df1	Nectriaceae
Fusarium_tricinctum	#4d5df1	Nectriaceae
Fusarium_vanettenii	#4d5df1	Nectriaceae
Fusarium_venenatum	#4d5df1	Nectriaceae
Fusarium_verticillioides	#4d5df1	Nectriaceae
Fusarium_xylarioides	#4d5df1	Nectriaceae
Fusarium_zealandicum	#4d5df1	Nectriaceae
Ilyonectria_sp._MPI-CAGE-AT-0026	#4d5df1	Nectriaceae
Neonectria_ditissima	#4d5df1	Nectriaceae
Thelonectria_olida	#4d5df1	Nectriaceae
Drechmeria_coniospora	#41a54b	Ophiocordycipitaceae
Hirsutella_minnesotensis	#41a54b	Ophiocordycipitaceae
Hirsutella_rhossiliensis	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_australis	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_camponoti-floridani	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_camponoti-leonardi_(nom._inval.)	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_camponoti-rufipedis	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_camponoti-saundersi_(nom._inval.)	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_polyrhachis-furcata	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_sinensis	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_sinensis	#41a54b	Ophiocordycipitaceae
Ophiocordyceps_unilateralis	#41a54b	Ophiocordycipitaceae
Purpureocillium_lilacinum	#41a54b	Ophiocordycipitaceae
Purpureocillium_takamizusanense	#41a54b	Ophiocordycipitaceae
Tolypocladium_capitatum	#41a54b	Ophiocordycipitaceae
Tolypocladium_ophioglossoides	#41a54b	Ophiocordycipitaceae
Tolypocladium_paradoxum	#41a54b	Ophiocordycipitaceae
Stachybotrys_chlorohalonata	#0c538e	Stachybotryaceae
Stachybotrys_elegans	#0c538e	Stachybotryaceae
Gaeumannomyces_tritici	#6bc13a	Magnaporthaceae
Magnaporthiopsis_poae	#6bc13a	Magnaporthaceae
Pyricularia_grisea	#de6103	Pyriculariaceae
Pyricularia_oryzae	#de6103	Pyriculariaceae
Ceratocystis_fimbriata	#6bb84b	Ceratocystidaceae
Ceratocystis_platani	#6bb84b	Ceratocystidaceae
Thielaviopsis_punctulata	#6bb84b	Ceratocystidaceae
Lomentospora_prolificans	#1604d1	Microascaceae
Parascedosporium_putredinis	#1604d1	Microascaceae
Scedosporium_apiospermum	#1604d1	Microascaceae
Wardomyces_moseri	#1604d1	Microascaceae
Thyridium_curvatum	#228c6a	Thyridiaceae
Grosmannia_clavigera	#20debc	Ophiostomataceae
Ophiostoma_piceae	#20debc	Ophiostomataceae
Sporothrix_insectorum	#20debc	Ophiostomataceae
Sporothrix_schenckii	#20debc	Ophiostomataceae
Chaetomium_globosum	#8f5a6b	Chaetomiaceae
Chaetomium_sp._MPI-SDFR-AT-0129	#8f5a6b	Chaetomiaceae
Chaetomium_thermophilum	#8f5a6b	Chaetomiaceae
Thermothelomyces_thermophilus	#8f5a6b	Chaetomiaceae
Thermothielavioides_terrestris	#8f5a6b	Chaetomiaceae
Madurella_mycetomatis	#9315d0	nan
Podospora_anserina	#0e9bd3	Podosporaceae
Neurospora_crassa	#c589dc	Sordariaceae
Neurospora_tetrasperma	#c589dc	Sordariaceae
Sordaria_macrospora	#c589dc	Sordariaceae
Phaeoacremonium_minimum	#92e099	Togniniaceae
Eutypa_lata	#153371	Diatrypaceae
Daldinia_sp._EC12	#de4e6d	Hypoxylaceae
Hypoxylon_sp._CI-4A	#de4e6d	Hypoxylaceae
Hypoxylon_sp._CO27-5	#de4e6d	Hypoxylaceae
Microdochium_bolleyi	#357fcc	Microdochiaceae
Microdochium_trichocladiopsis	#357fcc	Microdochiaceae
Monosporascus_ibericus	#9315d0	nan
Monosporascus_sp._5C6A	#9315d0	nan
Monosporascus_sp._CRB-8-3	#9315d0	nan
Monosporascus_sp._CRB-9-2	#9315d0	nan
Monosporascus_sp._GIB2	#9315d0	nan
Monosporascus_sp._MC13-8B	#9315d0	nan
Monosporascus_sp._MG133	#9315d0	nan
Monosporascus_sp._mg162	#9315d0	nan
Pseudomassariella_vexata	#d30fb4	Pseudomassariaceae
Pestalotiopsis_fici	#d971d3	Sporocadaceae
Truncatella_angustata	#d971d3	Sporocadaceae
Rosellinia_necatrix	#e169a9	Xylariaceae
Xylaria_flabelliformis	#e169a9	Xylariaceae
Xylaria_grammica	#e169a9	Xylariaceae
Xylaria_hypoxylon	#e169a9	Xylariaceae
Xylaria_multiplex	#e169a9	Xylariaceae
Agaricus_bisporus	#0ed781	Agaricaceae
Agaricus_bisporus	#0ed781	Agaricaceae
Leucoagaricus_leucothites	#0ed781	Agaricaceae
Leucoagaricus_sp._SymC.cos	#0ed781	Agaricaceae
Macrolepiota_fuliginosa	#0ed781	Agaricaceae
Amanita_muscaria	#ca9b0f	Amanitaceae
Amanita_thiersii	#ca9b0f	Amanitaceae
Cyclocybe_aegerita	#6ccd74	Bolbitiaceae
Panaeolus_cyanescens	#6ccd74	Bolbitiaceae
Gymnopilus_dilepis	#898f69	Cortinariaceae
Gymnopilus_junonius	#898f69	Cortinariaceae
Hebeloma_cylindrosporum	#898f69	Cortinariaceae
Crepidotus_variabilis	#bbcfe7	Crepidotaceae
Fistulina_hepatica	#97095c	Fistulinaceae
Asterophora_parasitica	#097ec2	Lyophyllaceae
Hypsizygus_marmoreus	#097ec2	Lyophyllaceae
Lyophyllum_shimeji	#097ec2	Lyophyllaceae
Sphagnurus_paluster	#097ec2	Lyophyllaceae
Termitomyces_sp._J132	#097ec2	Lyophyllaceae
Tricholomella_constricta	#097ec2	Lyophyllaceae
Marasmius_oreades	#269909	Marasmiaceae
Moniliophthora_perniciosa	#269909	Marasmiaceae
Moniliophthora_roreri	#269909	Marasmiaceae
Moniliophthora_roreri	#269909	Marasmiaceae
Tetrapyrgos_nigripes	#269909	Marasmiaceae
Mycena_chlorophos	#7ab008	Mycenaceae
Mycena_indigotica	#7ab008	Mycenaceae
Mycena_kentingensis_(nom._inval.)	#7ab008	Mycenaceae
Mycena_sanguinolenta	#7ab008	Mycenaceae
Mycena_venus	#7ab008	Mycenaceae
Crucibulum_laeve	#9315d0	nan
Dendrothele_bispora	#9315d0	nan
Lepista_nuda	#9315d0	nan
Collybiopsis_confluens	#26dc51	Omphalotaceae
Gymnopus_androsaceus	#26dc51	Omphalotaceae
Gymnopus_luxurians	#26dc51	Omphalotaceae
Lentinula_edodes	#26dc51	Omphalotaceae
Rhodocollybia_butyracea	#26dc51	Omphalotaceae
Armillaria_gallica	#bf889e	Physalacriaceae
Armillaria_ostoyae	#bf889e	Physalacriaceae
Armillaria_solidipes	#bf889e	Physalacriaceae
Cylindrobasidium_torrendii	#bf889e	Physalacriaceae
Guyanagaster_necrorhizus	#bf889e	Physalacriaceae
Pleurotus_eryngii	#e1e29a	Pleurotaceae
Pleurotus_ostreatus	#e1e29a	Pleurotaceae
Pleurotus_ostreatus	#e1e29a	Pleurotaceae
Candolleomyces_aberdarensis	#4906bd	Psathyrellaceae
Coprinellus_micaceus	#4906bd	Psathyrellaceae
Coprinopsis_cinerea	#4906bd	Psathyrellaceae
Coprinopsis_marcescibilis	#4906bd	Psathyrellaceae
Tulosesus_angulatus	#4906bd	Psathyrellaceae
Pterula_gracilis	#e11fd4	Pterulaceae
Auriculariopsis_ampla	#c1d74a	Schizophyllaceae
Schizophyllum_commune	#c1d74a	Schizophyllaceae
Agrocybe_pediades	#e5212e	Strophariaceae
Galerina_marginata	#e5212e	Strophariaceae
Hypholoma_sublateritium	#e5212e	Strophariaceae
Pholiota_conissans	#e5212e	Strophariaceae
Psilocybe_cf._subviscida	#e5212e	Strophariaceae
Psilocybe_cubensis	#e5212e	Strophariaceae
Psilocybe_cyanescens	#e5212e	Strophariaceae
Laccaria_amethystina	#5f333b	Tricholomataceae
Laccaria_bicolor	#5f333b	Tricholomataceae
Plicaturopsis_crispa	#4e7e11	Amylocorticiaceae
Athelia_sp._TMB	#2f891c	Atheliaceae
Fibularhizoctonia_sp._CBS_109695	#2f891c	Atheliaceae
Piloderma_croceum	#2f891c	Atheliaceae
Auricularia_subglabra	#eb1c87	Auriculariaceae
Exidia_glandulosa	#549b07	Exidiaceae
Auriculariales_sp._MPI-PUGE-AT-0066	#9315d0	nan
Boletus_reticuloceps	#194d4d	Boletaceae
Phlebopus_sp._FC_14	#bd17bf	Boletinellaceae
Coniophora_puteana	#f7ec6b	Coniophoraceae
Hydnomerulius_pinastri	#00a40e	Paxillaceae
Paxillus_involutus	#00a40e	Paxillaceae
Paxillus_rubicundulus	#00a40e	Paxillaceae
Pisolithus_microcarpus	#76c649	Pisolithaceae
Pisolithus_tinctorius	#76c649	Pisolithaceae
Rhizopogon_vesiculosus	#068a83	Rhizopogonaceae
Rhizopogon_vinicolor	#068a83	Rhizopogonaceae
Scleroderma_citrinum	#fcf6be	Sclerodermataceae
Serpula_lacrymans	#796bcb	Serpulaceae
Suillus_discolor	#b7103c	Suillaceae
Suillus_luteus	#b7103c	Suillaceae
Suillus_placidus	#b7103c	Suillaceae
Suillus_plorans	#b7103c	Suillaceae
Suillus_subaureus	#b7103c	Suillaceae
Botryobasidium_botryosum	#5aa83c	Botryobasidiaceae
Ceratobasidium_sp._AG-Ba	#5768aa	Ceratobasidiaceae
Ceratobasidium_theobromae	#5768aa	Ceratobasidiaceae
Rhizoctonia_solani	#5768aa	Ceratobasidiaceae
Rhizoctonia_solani	#5768aa	Ceratobasidiaceae
Rhizoctonia_solani	#5768aa	Ceratobasidiaceae
Rhizoctonia_solani	#5768aa	Ceratobasidiaceae
Rhizoctonia_solani	#5768aa	Ceratobasidiaceae
Clavulina_sp._PMI_390	#f7ee6c	Hydnaceae
Hydnum_rufescens	#f7ee6c	Hydnaceae
Tulasnella_sp._JGI-2019a	#c01a9e	Tulasnellaceae
Tulasnella_calospora	#c01a9e	Tulasnellaceae
Sphaerobolus_stellatus	#9b096b	Sphaerobolaceae
Gloeophyllum_trabeum	#cfec50	Gloeophyllaceae
Neolentinus_lepideus	#cfec50	Gloeophyllaceae
Heliocybe_sulcata	#9315d0	nan
Pyrrhoderma_noxium	#34c37c	Hymenochaetaceae
Sanghuangporus_baumii	#34c37c	Hymenochaetaceae
Schizopora_paradoxa	#f612ce	Schizoporaceae
Jaapia_argillacea	#a1dd96	Jaapiaceae
Postia_placenta	#a10c7e	Dacryobolaceae
Postia_placenta	#a10c7e	Dacryobolaceae
Daedalea_quercina	#518bac	Fomitopsidaceae
Fomitopsis_rosea	#518bac	Fomitopsidaceae
Fomitopsis_schrenkii	#518bac	Fomitopsidaceae
Gelatoporia_subvermispora	#b7a3c8	Gelatoporiaceae
Obba_rivulosa	#b7a3c8	Gelatoporiaceae
Grifola_frondosa	#0c9317	Grifolaceae
Laetiporus_sulphureus	#59ddcf	Laetiporaceae
Wolfiporia_cocos	#59ddcf	Laetiporaceae
Hermanssonia_centrifuga	#e5efa5	Meruliaceae
Fibroporia_radiculosa	#9315d0	nan
Phanerochaete_carnosa	#9851b1	Phanerochaetaceae
Phanerochaete_sordida	#9851b1	Phanerochaetaceae
Phlebiopsis_gigantea	#9851b1	Phanerochaetaceae
Dichomitus_squalens	#1670d4	Polyporaceae
Ganoderma_sinense	#1670d4	Polyporaceae
Lentinus_tigrinus	#1670d4	Polyporaceae
Polyporus_arcularius	#1670d4	Polyporaceae
Polyporus_brumalis	#1670d4	Polyporaceae
Trametes_cinnabarina	#1670d4	Polyporaceae
Trametes_coccinea	#1670d4	Polyporaceae
Trametes_pubescens	#1670d4	Polyporaceae
Antrodiella_citrinella	#8ba840	Steccherinaceae
Bondarzewia_mesenterica	#a9326a	Bondarzewiaceae
Heterobasidion_irregulare	#a9326a	Bondarzewiaceae
Dentipellis_fragilis	#a63b4a	Hericiaceae
Dentipellis_sp._KUC8613	#a63b4a	Hericiaceae
Hericium_alpestre	#a63b4a	Hericiaceae
Peniophora_sp._CBMAI_1063	#381fd6	Peniophoraceae
Peniophora_sp._CONT	#381fd6	Peniophoraceae
Russula_ochroleuca	#6c8d32	Russulaceae
Serendipita_indica	#66c39e	Serendipitaceae
Serendipita_vermifera	#66c39e	Serendipitaceae
Thelephora_terrestris	#ff5b5f	Thelephoraceae
Sistotremastrum_niveocremeum	#9315d0	nan
Sistotremastrum_suecicum	#9315d0	nan
Calocera_cornea	#10c73d	Dacrymycetaceae
Calocera_viscosa	#10c73d	Dacrymycetaceae
Dacryopinax_primogenitus	#10c73d	Dacrymycetaceae
Meira_miltonrushii	#d4f69e	Brachybasidiaceae
Acaromyces_ingoldii	#b896c4	Cryptobasidiaceae
Tilletia_controversa	#26291c	Tilletiaceae
Tilletia_indica	#26291c	Tilletiaceae
Tilletia_walkeri	#26291c	Tilletiaceae
Cronartium_quercuum	#461b8c	Coleosporiaceae
Melampsora_larici-populina	#4312c4	Melampsoraceae
Puccinia_coronata	#2fc43b	Pucciniaceae
Puccinia_graminis	#2fc43b	Pucciniaceae
Puccinia_graminis	#2fc43b	Pucciniaceae
Puccinia_sorghi	#2fc43b	Pucciniaceae
Puccinia_striiformis	#2fc43b	Pucciniaceae
Puccinia_striiformis	#2fc43b	Pucciniaceae
Puccinia_triticina	#2fc43b	Pucciniaceae
Austropuccinia_psidii	#8f3017	Sphaerophragmiaceae
Testicularia_cyperi	#c69e59	Anthracoideaceae
Kalmanozyma_brasiliensis	#a85ef4	Ustilaginaceae
Moesziomyces_antarcticus	#a85ef4	Ustilaginaceae
Moesziomyces_antarcticus	#a85ef4	Ustilaginaceae
Pseudozyma_flocculosa	#a85ef4	Ustilaginaceae
Pseudozyma_hubeiensis	#a85ef4	Ustilaginaceae
Ustilago_bromivora	#a85ef4	Ustilaginaceae
Ustilago_maydis	#a85ef4	Ustilaginaceae
Ustilago_trichophora	#a85ef4	Ustilaginaceae
Wallemia_hederae	#65e08d	Wallemiaceae
Wallemia_ichthyophaga	#65e08d	Wallemiaceae
Wallemia_ichthyophaga	#65e08d	Wallemiaceae
Wallemia_mellicola	#65e08d	Wallemiaceae
Wallemia_mellicola	#65e08d	Wallemiaceae
Allomyces_macrogynus	#584541	Blastocladiaceae
Catenaria_anguillulae	#ddc11c	Catenariaceae
Caulochytrium_protostelioides	#5118f5	Caulochytriaceae
Chytriomyces_confervae	#cdb8cb	Chytriomycetaceae
Rhizoclosmatium_globosum	#cdb8cb	Chytriomycetaceae
Blyttiomyces_helicus	#9315d0	nan
Batrachochytrium_dendrobatidis	#9315d0	nan
Batrachochytrium_dendrobatidis	#9315d0	nan
Batrachochytrium_salamandrivorans	#9315d0	nan
Powellomyces_hirtus	#e4c0ff	Powellomycetaceae
Spizellomyces_punctatus	#03e603	Spizellomycetaceae
Paramicrosporidium_saccamoebae	#9315d0	nan
Rozella_allomycis	#9315d0	nan
Edhazardia_aedis	#7958a3	Culicosporidae
Hamiltosporidium_magnivora	#dd47ee	Dubosqiidae
Hamiltosporidium_tvaerminnensis	#dd47ee	Dubosqiidae
Mitosporidium_daphniae	#9315d0	nan
Nematocida_ausubeli	#9315d0	nan
Nematocida_parisii	#9315d0	nan
Pseudoloma_neurophilia	#9315d0	nan
Nosema_apis	#2e2b9d	Nosematidae
Nosema_bombycis	#2e2b9d	Nosematidae
Nosema_ceranae	#2e2b9d	Nosematidae
Nosema_ceranae	#2e2b9d	Nosematidae
Nosema_granulosis	#2e2b9d	Nosematidae
Trachipleistophora_hominis	#1729bd	Pleistophoridae
Vavraia_culicis	#1729bd	Pleistophoridae
Spraguea_lophii	#bec6a5	Spraguidae
Anncaliia_algerae	#e87986	Tubulinosematidae
Anncaliia_algerae	#e87986	Tubulinosematidae
Tubulinosema_ratisbonensis	#e87986	Tubulinosematidae
Endogone_sp._FLAS-F59071	#3d2058	Endogonaceae
Diversispora_epigaea	#ad833e	Diversisporaceae
Cetraspora_pellucida	#4f0df6	Gigasporaceae
Dentiscutata_erythropus	#4f0df6	Gigasporaceae
Gigaspora_margarita	#4f0df6	Gigasporaceae
Gigaspora_rosea	#4f0df6	Gigasporaceae
Racocetra_fulgida	#4f0df6	Gigasporaceae
Funneliformis_caledonium	#522550	Glomeraceae
Funneliformis_mosseae	#522550	Glomeraceae
Glomus_cerebriforme	#522550	Glomeraceae
Rhizophagus_clarus	#522550	Glomeraceae
Rhizophagus_irregularis	#522550	Glomeraceae
Rhizophagus_irregularis	#522550	Glomeraceae
Paraglomus_brasilianum	#adcdc2	Paraglomeraceae
Dissophora_globulifera	#d63d91	Mortierellaceae
Entomortierella_chlamydospora	#d63d91	Mortierellaceae
Linnemannia_gamsii	#d63d91	Mortierellaceae
Modicella_reniformis	#d63d91	Mortierellaceae
Mortierella_hygrophila	#d63d91	Mortierellaceae
Mortierella_sp._AD011	#d63d91	Mortierellaceae
Mortierella_sp._AD032	#d63d91	Mortierellaceae
Mortierella_sp._NVP85	#d63d91	Mortierellaceae
fungal_sp._No.11243	#9315d0	nan
fungal_sp._No.14919	#9315d0	nan
Basidiobolus_meristosporus	#28194c	Basidiobolaceae
Dimargaris_cristalligena	#3d9397	Dimargaritaceae
Conidiobolus_coronatus	#a2bb25	Ancylistaceae
Furculomyces_boomerangus	#c4c267	Harpellaceae
Smittium_culicis	#8dd590	Legeriomycetaceae
Smittium_megazygosporum	#8dd590	Legeriomycetaceae
Smittium_mucronatum	#8dd590	Legeriomycetaceae
Smittium_simulii	#8dd590	Legeriomycetaceae
Zancudomyces_culisetae	#8dd590	Legeriomycetaceae
Coemansia_reversa	#235dc1	Kickxellaceae
Linderina_pennispora	#235dc1	Kickxellaceae
Piptocephalis_cylindrospora	#949938	Piptocephalidaceae
Syncephalis_pseudoplumigaleata	#949938	Piptocephalidaceae
Thamnocephalis_sphaerospora	#5c850a	Sigmoideomycetaceae
Helobdella_robusta	#72f50a	Glossiphoniidae
Capitella_teleta	#25bbdc	Capitellidae
Owenia_fusiformis	#3eae0a	Oweniidae
Araneus_ventricosus	#743a88	Araneidae
Stegodyphus_mimosarum	#3bbba3	Eresidae
Nephila_pilipes	#497ccb	Nephilidae
Trichonephila_clavata	#497ccb	Nephilidae
Trichonephila_inaurata	#497ccb	Nephilidae
Medioppia_subpectinata	#fa7d11	Oppiidae
Oppiella_nova	#fa7d11	Oppiidae
Tetranychus_urticae	#4e5bcd	Tetranychidae
Dinothrombium_tinctorium	#70e402	Trombidiidae
Ladona_fulva	#826663	Libellulidae
Lingula_anatina	#a38462	Lingulidae
Bugula_neritina	#0e6d87	Bugulidae
Acipenser_ruthenus	#2bd0b3	Acipenseridae
Albula_glossodonta	#ca7547	Albulidae
Albula_goreensis	#ca7547	Albulidae
Anabas_testudineus	#95ccb6	Anabantidae
Channa_argus	#2d2db4	Channidae
Betta_splendens	#cd835b	Osphronemidae
Anguilla_anguilla	#ae96da	Anguillidae
Conger_conger	#55b064	Congridae
Synaphobranchus_kaupii	#16fa25	Synaphobranchidae
Menidia_menidia	#3c6a52	Atherinopsidae
Oryzias_javanicus	#65c5ed	Adrianichthyidae
Oryzias_latipes	#65c5ed	Adrianichthyidae
Oryzias_melastigma	#65c5ed	Adrianichthyidae
Oryzias_sinensis	#65c5ed	Adrianichthyidae
Salarias_fasciatus	#e77cdd	Blenniidae
Gouania_willdenowi	#564371	Gobiesocidae
Echeneis_naucrates	#6437ea	Echeneidae
Astyanax_mexicanus	#6f0a5d	Characidae
Haplochromis_burtoni	#23e2e4	Cichlidae
Maylandia_zebra	#23e2e4	Cichlidae
Neolamprologus_brichardi	#23e2e4	Cichlidae
Oreochromis_aureus	#23e2e4	Cichlidae
Oreochromis_niloticus	#23e2e4	Cichlidae
Pundamilia_nyererei	#23e2e4	Cichlidae
Clupea_harengus	#1a1e93	Clupeidae
Denticeps_clupeoides	#284a23	Denticipitidae
Carassius_auratus	#452deb	Cyprinidae
Cyprinus_carpio	#452deb	Cyprinidae
Cyprinus_carpio	#452deb	Cyprinidae
Labeo_rohita	#452deb	Cyprinidae
Onychostoma_macrolepis	#452deb	Cyprinidae
Sinocyclocheilus_anshuiensis	#452deb	Cyprinidae
Sinocyclocheilus_grahami	#452deb	Cyprinidae
Sinocyclocheilus_rhinocerous	#452deb	Cyprinidae
Danio_rerio	#59e313	Danionidae
Danionella_translucida	#59e313	Danionidae
Triplophysa_tibetana	#0a27da	Nemacheilidae
Anabarilius_grahami	#e32764	Xenocyprididae
Cyprinodon_variegatus	#21929a	Cyprinodontidae
Nothobranchius_furzeri	#709634	Nothobranchiidae
Gambusia_affinis	#1603c0	Poeciliidae
Poecilia_formosa	#1603c0	Poeciliidae
Poecilia_reticulata	#1603c0	Poeciliidae
Xiphophorus_maculatus	#1603c0	Poeciliidae
Austrofundulus_limnaeus	#5c6d0e	Rivulidae
Kryptolebias_marmoratus	#5c6d0e	Rivulidae
Megalops_atlanticus	#8347c4	Megalopidae
Esox_lucius	#aa951b	Esocidae
Gadus_morhua	#d9d71b	Gadidae
Muraenolepis_orangiensis	#815b9d	Muraenolepididae
Neogobius_melanostomus	#549b90	Gobiidae
Chanos_chanos	#ab7a78	Chanidae
Electrophorus_electricus	#cec3d3	Gymnotidae
Myripristis_murdjan	#7f538b	Holocentridae
Sphaeramia_orbicularis	#50f0fe	Apogonidae
Labrus_bergylta	#589bf1	Labridae
Parambassis_ranga	#d04616	Ambassidae
Lates_calcarifer	#191131	Centropomidae
Dicentrarchus_labrax	#a193e9	Moronidae
Acanthochromis_polyacanthus	#134219	Pomacentridae
Amphiprion_ocellaris	#134219	Pomacentridae
Amphiprion_percula	#134219	Pomacentridae
Stegastes_partitus	#134219	Pomacentridae
Collichthys_lucidus	#02ab3b	Sciaenidae
Larimichthys_crocea	#02ab3b	Sciaenidae
Scleropages_formosus	#837478	Osteoglossidae
Gymnodraco_acuticeps	#1f0b24	Bathydraconidae
Cottoperca_gobio	#c3faab	Bovichtidae
Cyclopterus_lumpus	#902490	Cyclopteridae
Gasterosteus_aculeatus	#c18ce5	Gasterosteidae
Liparis_tanakae	#044c52	Liparidae
Dissostichus_mawsoni	#794352	Nototheniidae
Notothenia_coriiceps	#794352	Nototheniidae
Etheostoma_spectabile	#e8bb5e	Percidae
Perca_flavescens	#e8bb5e	Percidae
Perca_fluviatilis	#e8bb5e	Percidae
Sander_lucioperca	#e8bb5e	Percidae
Cynoglossus_semilaevis	#e7263c	Cynoglossidae
Pleuronectes_platessa	#b75713	Pleuronectidae
Scophthalmus_maximus	#fe8783	Scophthalmidae
Coregonus_sp._'balchen'	#69a6ec	Salmonidae
Hucho_hucho	#69a6ec	Salmonidae
Oncorhynchus_kisutch	#69a6ec	Salmonidae
Oncorhynchus_mykiss	#69a6ec	Salmonidae
Oncorhynchus_tshawytscha	#69a6ec	Salmonidae
Salmo_salar	#69a6ec	Salmonidae
Salmo_trutta	#69a6ec	Salmonidae
Salvelinus_namaycush	#69a6ec	Salmonidae
Atractosteus_spatula	#d9e298	Lepisosteidae
Lepisosteus_oculatus	#d9e298	Lepisosteidae
Hemibagrus_wyckioides	#88bb51	Bagridae
Clarias_magur	#f1f603	Clariidae
Ameiurus_melas	#d723e0	Ictaluridae
Pangasianodon_hypophthalmus	#050766	Pangasiidae
Silurus_meridionalis	#da3d52	Siluridae
Bagarius_yarrelli	#c2849e	Sisoridae
Sparus_aurata	#181837	Sparidae
Mastacembelus_armatus	#fab6ec	Mastacembelidae
Mola_mola	#7409b3	Molidae
Takifugu_bimaculatus	#779aa0	Tetraodontidae
Takifugu_flavidus	#779aa0	Tetraodontidae
Takifugu_rubripes	#779aa0	Tetraodontidae
Tetraodon_nigroviridis	#779aa0	Tetraodontidae
Eleutherodactylus_coqui	#ba39be	Eleutherodactylidae
Leptobrachium_leishanense	#df80d2	Megophryidae
Hymenochirus_boettgeri	#a0b75a	Pipidae
Xenopus_laevis	#a0b75a	Pipidae
Xenopus_tropicalis	#a0b75a	Pipidae
Lithobates_catesbeianus	#819fbd	Ranidae
Geotrypetes_seraphini	#b32caa	Dermophiidae
Microcaecilia_unicolor	#7a5c96	Siphonopidae
Ciona_intestinalis	#38e1ed	Cionidae
Ciona_savignyi	#38e1ed	Cionidae
Accipiter_nisus	#eba149	Accipitridae
Aquila_chrysaetos	#eba149	Accipitridae
Buteo_japonicus	#eba149	Accipitridae
Circaetus_pectoralis	#eba149	Accipitridae
Haliaeetus_albicilla	#eba149	Accipitridae
Spizaetus_tyrannus	#eba149	Accipitridae
Cathartes_aura	#e10a87	Cathartidae
Pandion_haliaetus	#9fd900	Pandionidae
Sagittarius_serpentarius	#af56af	Sagittariidae
Anas_platyrhynchos	#697a41	Anatidae
Anas_platyrhynchos	#697a41	Anatidae
Anas_zonorhyncha	#697a41	Anatidae
Anser_brachyrhynchus	#697a41	Anatidae
Anser_cygnoides	#697a41	Anatidae
Asarcornis_scutulata	#697a41	Anatidae
Aythya_fuligula	#697a41	Anatidae
Cairina_moschata	#697a41	Anatidae
Chauna_torquata	#a4629e	Anhimidae
Anseranas_semipalmata	#d7ab0c	Anseranatidae
Hemiprocne_comata	#b0cd0f	Apodidae
Calypte_anna	#d54940	Trochilidae
Oreotrochilus_melanogaster	#d54940	Trochilidae
Apteryx_mantelli	#acf85a	Apterygidae
Apteryx_owenii	#acf85a	Apterygidae
Buceros_rhinoceros	#f9a6bc	Bucerotidae
Bucorvus_abyssinicus	#6c9ed7	Bucorvidae
Aegotheles_bennettii	#3ab907	Aegothelidae
